city,city_ascii,state_id,state_name,county_fips,county_name,lat,lng,population,density,source,military,incorporated,timezone,ranking,zips,id,Permit_Portal,Permit_URL,Metro_Population
Wentzville,Wentzville,MO,Missouri,29183,St. Charles,38.8153,-90.8669,45734,812.6,shape,FALSE,TRUE,America/Chicago,3,63348 63385,1840010717,SmartGov,https://ci-wentzville-mo.smartgovcommunity.com/Public/Home,45734
Plainfield,Plainfield,IL,Illinois,17197,Will,41.6207,-88.2253,45705,681.3,shape,FALSE,TRUE,America/Chicago,3,60544 60586 60585,1840011495,OpenGov,https://plainfieldil.portal.opengov.com/,45705
Haltom City,Haltom City,TX,Texas,48439,Tarrant,32.8176,-97.2707,45681,1428.0,shape,FALSE,TRUE,America/Chicago,3,76137 76148 76117,1840020698,MyGovernmentOnline,https://www.haltomcitytx.com/277/Planning-Community-Development,45681
Altamonte Springs,Altamonte Springs,FL,Florida,12117,Seminole,28.6615,-81.3953,45657,1931.9,shape,FALSE,TRUE,America/New_York,3,32714 32701 32715 32716,1840014072,Tyler Technologies,https://energovcitizenaccess.tylertech.com/AltamonteFL/SelfService/,45657
Keller,Keller,TX,Texas,48439,Tarrant,32.9335,-97.2256,45598,959.2,shape,FALSE,TRUE,America/Chicago,3,76248 76262,1840019428,eTRAKiT,https://trakitweb.cityofkeller.com/etrakit/,45598
Odenton,Odenton,MD,Maryland,24003,Anne Arundel,39.0661,-76.6938,45585,1192.0,shape,FALSE,FALSE,America/New_York,3,21054 21113,1840005912,Unknown,https://www.aacounty.org/inspections-and-permits/permits,45585
Ashburn,Ashburn,VA,Virginia,51107,Loudoun,39.0277,-77.4714,45551,1149.8,shape,FALSE,FALSE,America/New_York,3,20166 20147 20103 20104 20146 20149,1840024495,Unknown,https://www.loudoun.gov/5823/LandMARC-Land-Management-Applications-Re,45551
Elmhurst,Elmhurst,IL,Illinois,17043,DuPage,41.8973,-87.9432,45538,1720.7,shape,FALSE,TRUE,America/Chicago,3,60126,1840008142,Tyler Technologies,https://www.elmhurst.org/services/community_development/citizens_self_service_portal_(cssp).php,45538
East Lansing,East Lansing,MI,Michigan,26065,Ingham,42.7480,-84.4836,45394,1304.9,shape,FALSE,TRUE,America/Detroit,3,48823 48825 48824 48826,1840003101,BS&A Software,https://bsaonline.com/CD_PermitAjaxApplication/ApplyForPermit?applicationGuid=3bd71628-2e19-4000-800f-7950eef24a1d&uid=138,45394
Brentwood,Brentwood,TN,Tennessee,47187,Williamson,35.9918,-86.7758,45272,414.6,shape,FALSE,TRUE,America/Chicago,3,37027 37024,1840013381,Unknown,https://brentwood.onlama.com/,45272
Sayreville,Sayreville,NJ,New Jersey,34023,Middlesex,40.4656,-74.3237,45237,1103.4,shape,FALSE,TRUE,America/New_York,3,08872 08879 08859 08871,1840001332,FastTrackGov,https://sayrevillenj.portal.fasttrackgov.com/,45237
Sierra Vista,Sierra Vista,AZ,Arizona,04003,Cochise,31.5630,-110.3153,45203,114.5,shape,FALSE,TRUE,America/Phoenix,3,85650 85635 85613 85670,1840022103,CitizenServe,https://sierravistaaz.prod.govaccess.org/our-city/departments/community-development/building-permits/permits-inspections,45203
Morgan Hill,Morgan Hill,CA,California,06085,Santa Clara,37.1325,-121.6419,45152,1347.5,shape,FALSE,TRUE,America/Los_Angeles,3,95037,1840020331,eTRAKiT,https://permits.morgan-hill.ca.gov/,45152
Bountiful,Bountiful,UT,Utah,49011,Davis,40.8721,-111.8647,45093,1319.4,shape,FALSE,TRUE,America/Denver,3,84010 84011,1840018737,Cityinspect,https://www.bountifulutah.gov/Building,45093
Littleton,Littleton,CO,Colorado,08005,Arapahoe,39.5915,-105.0188,45092,1379.7,shape,FALSE,TRUE,America/Denver,3,80128 80122 80123 80120 80160 80165 80166,1840020213,eTRAKiT,https://permit9.littletongov.org/etrakit/,45092
Pearl City,Pearl City,HI,Hawaii,15003,Honolulu,21.4031,-157.9566,45079,1908.5,shape,FALSE,FALSE,Pacific/Honolulu,3,96782 96701,1840023251,Clariti,https://honolulu.my.site.com/s/,45079
Lake Ridge,Lake Ridge,VA,Virginia,51153,Prince William,38.6847,-77.3066,45007,1906.1,shape,FALSE,FALSE,America/New_York,3,22192,1840006099,Unknown,https://www.pwcva.gov/department/development-services/eportal-access,45007
Shakopee,Shakopee,MN,Minnesota,27139,Scott,44.7745,-93.4772,45002,589.0,shape,FALSE,TRUE,America/Chicago,3,55379,1840008955,CityView,https://epermits.co.scott.mn.us/,45002
Palm Springs,Palm Springs,CA,California,06065,Riverside,33.8017,-116.5382,44998,183.8,shape,FALSE,TRUE,America/Los_Angeles,3,92262 92264 92258 92282 92263,1840020556,CivicPlus,https://www3.palmsprings-ca.gov/services/,44998
Clermont,Clermont,FL,Florida,12069,Lake,28.5325,-81.7208,44984,927.5,shape,FALSE,TRUE,America/New_York,3,34711 34712 34713,1840015080,eTRAKiT,https://etrakit.clermontfl.org/etrakit3/,44984
Riverton,Riverton,UT,Utah,49035,Salt Lake,40.5176,-111.9636,44944,1376.7,shape,FALSE,TRUE,America/Denver,3,84065 84096,1840020157,Not Found,N/A,44944
The Colony,The Colony,TX,Texas,48121,Denton,33.0925,-96.8976,44916,1238.2,shape,FALSE,TRUE,America/Chicago,3,75036 75056,1840022005,eTRAKiT,https://tcol-trk.aspgov.com/eTrakit/,44916
Mankato,Mankato,MN,Minnesota,27013,Blue Earth,44.1715,-93.9772,44882,871.7,shape,FALSE,TRUE,America/Chicago,3,56001 56002,1840008975,Unknown,https://www.mankatomn.gov/residents/permit-and-license-applications,44882
West Lafayette,West Lafayette,IN,Indiana,18157,Tippecanoe,40.4432,-86.9238,44802,1275.7,shape,FALSE,TRUE,America/Indiana/Indianapolis,3,47906 47907 47996,1840010430,Not Found,N/A,44802
Moorhead,Moorhead,MN,Minnesota,27027,Clay,46.8673,-96.7461,44706,774.6,shape,FALSE,TRUE,America/Chicago,3,56560 56563 56562,1840007731,BS&A,https://bsaonline.com/,44706
Cleveland Heights,Cleveland Heights,OH,Ohio,39035,Cuyahoga,41.5113,-81.5636,44694,2139.6,shape,FALSE,TRUE,America/New_York,2,44118 44112 44121 44106,1840000597,Citizenserve,https://www.clevelandheights.gov/151/Building-Permits,44694
North Lauderdale,North Lauderdale,FL,Florida,12011,Broward,26.2113,-80.2209,44650,3730.0,shape,FALSE,TRUE,America/New_York,2,33068,1840015138,EnerGov,https://www.nlauderdale.org/departments/community_development/e-permit.php,44650
Fairfield,Fairfield,OH,Ohio,39017,Butler,39.3301,-84.5409,44597,826.6,shape,FALSE,TRUE,America/New_York,3,45014,1840003802,OpenGov,https://www.fairfield-city.org/167/Building-Permits,44597
Sicklerville,Sicklerville,NJ,New Jersey,34007,Camden,39.7452,-74.9934,44500,989.6,shape,FALSE,FALSE,America/New_York,3,08081,1840033409,Unknown,https://wipp.edmundsassoc.com/Wipp/?wippid=0436,44500
Fond du Lac,Fond du Lac,WI,Wisconsin,55039,Fond du Lac,43.7718,-88.4397,44491,893.0,shape,FALSE,TRUE,America/Chicago,3,54937 54935 54936,1840002603,Not Found,N/A,44491
Cutler Bay,Cutler Bay,FL,Florida,12086,Miami-Dade,25.5765,-80.3356,44483,1737.2,shape,FALSE,TRUE,America/New_York,3,33190 33157 33189,1840017276,Unknown,https://websrvcs.cutlerbay-fl.gov/,44483
Rohnert Park,Rohnert Park,CA,California,06097,Sonoma,38.3479,-122.6965,44461,2356.1,shape,FALSE,TRUE,America/Los_Angeles,2,94928 94927,1840020243,eTRAKiT,https://rpccrw.rpcity.org/etrakit3/,44461
Oakley,Oakley,CA,California,06013,Contra Costa,37.9929,-121.6952,44311,1078.3,shape,FALSE,TRUE,America/Los_Angeles,3,94561,1840020279,Not Found,N/A,44311
Salem,Salem,MA,Massachusetts,25009,Essex,42.5129,-70.9021,44241,2059.5,shape,FALSE,TRUE,America/New_York,2,01970 01971,1840000410,OpenGov,https://salemma.portal.opengov.com/,44241
Concord,Concord,NH,New Hampshire,33013,Merrimack,43.2305,-71.5595,44219,266.9,shape,FALSE,TRUE,America/New_York,2,03303 03301 03302 03305,1840002747,Accela,https://www.concordnh.gov/1888/Citizen-Self-Service-Permits,44219
Wilkes-Barre,Wilkes-Barre,PA,Pennsylvania,42079,Luzerne,41.2469,-75.8760,44217,2492.9,shape,FALSE,TRUE,America/New_York,2,18702 18701 18705 18703 18710 18711 18762 18765 18766 18767 18769 18773,1840000777,Unknown,https://www.wilkes-barre.city/code-enforcement/pages/building-permits,44217
North Fort Myers,North Fort Myers,FL,Florida,12071,Lee,26.7244,-81.8485,44189,345.7,shape,FALSE,FALSE,America/New_York,3,33917 33903 33918,1840014222,EnerGov,https://www.leegov.com/permits,44189
El Centro,El Centro,CA,California,06025,Imperial,32.7865,-115.5595,44186,1407.9,shape,FALSE,TRUE,America/Los_Angeles,3,92243 92244,1840020630,Not Found,N/A,44186
Freeport,Freeport,NY,New York,36059,Nassau,40.6515,-73.5850,44102,3521.9,shape,FALSE,TRUE,America/New_York,2,11520,1840005288,OpenGov,https://www.freeportny.gov/992/OpenGov,44102
Saratoga Springs,Saratoga Springs,UT,Utah,49049,Utah,40.3450,-111.9154,44070,729.0,shape,FALSE,TRUE,America/Denver,3,84045,1840021397,CityWorks,https://cityworks.saratogaspringscity.com/publicaccess/login,44070
Oakland Park,Oakland Park,FL,Florida,12011,Broward,26.1780,-80.1528,44015,2266.2,shape,FALSE,TRUE,America/New_York,2,33306 33309 33334 33310 33335,1840015139,CivicMedia,https://www.oaklandparkfl.gov/CivicMedia,44015
Columbia,Columbia,TN,Tennessee,47119,Maury,35.6238,-87.0484,43971,465.2,shape,FALSE,TRUE,America/Chicago,3,38401 38402,1840014518,OnLama,https://columbia.onlama.com/,43971
Greenacres,Greenacres,FL,Florida,12099,Palm Beach,26.6270,-80.1371,43871,2792.0,shape,FALSE,TRUE,America/New_York,2,33413 33463,1840036057,Tyler Technologies,https://esuite.greenacresfl.gov/eSuite.permits/WelcomePage.aspx,43871
Hicksville,Hicksville,NY,New York,36059,Nassau,40.7637,-73.5245,43868,2493.7,shape,FALSE,FALSE,America/New_York,2,11801 11802 11805 11815,1840005266,Unknown,N/A,43868
Lompoc,Lompoc,CA,California,06083,Santa Barbara,34.6618,-120.4714,43819,1455.6,shape,FALSE,TRUE,America/Los_Angeles,3,93436 93438,1840020468,eTRAKiT,http://www1.cityoflompoc.com/etrakit2/Index.aspx,43819
Trujillo Alto,Trujillo Alto,PR,Puerto Rico,72139,Trujillo Alto,18.3599,-66.0096,43752,2283.1,shape,FALSE,FALSE,America/Puerto_Rico,2,00976 00926 00977 00978,1630023656,Single Business Portal,https://sbp.ogpe.pr.gov/,43752
Lombard,Lombard,IL,Illinois,17043,DuPage,41.8741,-88.0157,43722,1659.5,shape,FALSE,TRUE,America/Chicago,3,60148,1840011402,CitizenServe,https://www2.citizenserve.com/Portal/?installationid=293,43722
Spanish Fork,Spanish Fork,UT,Utah,49049,Utah,40.1101,-111.6405,43632,947.7,shape,FALSE,TRUE,America/Denver,3,84660,1840021398,CitizenServe,https://www2.citizenserve.com/Portal/?installationid=134,43632
Linden,Linden,NJ,New Jersey,34039,Union,40.6251,-74.2383,43614,1575.6,shape,FALSE,TRUE,America/New_York,3,07036,1840001094,Unknown,N/A,43614
Waxahachie,Waxahachie,TX,Texas,48139,Ellis,32.4035,-96.8446,43591,338.3,shape,FALSE,TRUE,America/Chicago,3,75167 75165,1840022083,Tyler Technologies,https://waxahachietx-energovpub.tylerhost.net/Apps/SelfService,43591
Pittsfield,Pittsfield,MA,Massachusetts,25003,Berkshire,42.4517,-73.2605,43559,415.6,shape,FALSE,TRUE,America/New_York,3,01201 01202 01203,1840003116,Full Circle Technologies,https://www.pittsfieldma.gov/224/Online-Permitting,43559
Channelview,Channelview,TX,Texas,48201,Harris,29.7914,-95.1144,43536,1166.5,shape,FALSE,FALSE,America/Chicago,3,77530,1840018253,Harris County ePermits,https://epermits.harriscountytx.gov/,43536
Ormond Beach,Ormond Beach,FL,Florida,12127,Volusia,29.2985,-81.1014,43514,478.4,shape,FALSE,TRUE,America/New_York,3,32174 32176 32173 32175,1840015076,Click2Gov,https://ormb-egov.aspgov.com/Click2GovBP/selectpermit.html,43514
Newnan,Newnan,GA,Georgia,13077,Coweta,33.3767,-84.7761,43510,845.2,shape,FALSE,TRUE,America/New_York,3,30263 30265 30264 30271,1840014833,CivicPlus,https://www.newnanga.gov/164/Building-Permits,43510
Woodbridge,Woodbridge,VA,Virginia,51153,Prince William,38.6409,-77.2580,43443,1859.2,shape,FALSE,FALSE,America/New_York,3,22191 22194 22195,1840006106,ePortal,https://www.pwcva.gov/department/development-services/eportal-access,43443
Holly Springs,Holly Springs,NC,North Carolina,37183,Wake,35.6526,-78.8399,43429,862.4,shape,FALSE,TRUE,America/New_York,3,27539 27540,1840016193,CityView,https://cityview.hollyspringsnc.us/portal,43429
Danville,Danville,CA,California,06013,Contra Costa,37.8121,-121.9698,43426,927.5,shape,FALSE,TRUE,America/Los_Angeles,3,94506 94526,1840021532,Accela,https://www.danville.ca.gov/484/Online-Permits-Instructions,43426
Burke,Burke,VA,Virginia,51059,Fairfax,38.7773,-77.2633,43336,1943.8,shape,FALSE,FALSE,America/New_York,3,22015 22153 22152 22009,1840006014,Accela,https://plus.fairfaxcounty.gov/,43336
Huber Heights,Huber Heights,OH,Ohio,39113,Montgomery,39.8595,-84.1130,43266,752.4,shape,FALSE,TRUE,America/New_York,3,45424,1840003782,Unknown,https://www.hhoh.org/357/Permits,43266
West Babylon,West Babylon,NY,New York,36103,Suffolk,40.7129,-73.3585,43239,1974.5,shape,FALSE,FALSE,America/New_York,3,11704,1840005109,Yodel,https://www.townofbabylonny.gov/260/Permit-Applications-Documents,43239
Delaware,Delaware,OH,Ohio,39041,Delaware,40.2851,-83.0741,43168,823.5,shape,FALSE,TRUE,America/New_York,3,43015,1840007237,Unknown,https://www.delawareohio.net/government/departments/planning-community-development/forms-applications,43168
Schertz,Schertz,TX,Texas,48029,Bexar,29.5650,-98.2535,43128,502.6,shape,FALSE,TRUE,America/Chicago,3,78108 78154 78132,1840022213,CityView,https://development.schertz.com/Portal/,43128
North Miami Beach,North Miami Beach,FL,Florida,12086,Miami-Dade,25.9302,-80.1659,43104,3435.6,shape,FALSE,TRUE,America/New_York,2,33162 33160 33280,1840015155,Unknown,https://www.citynmb.com/156/Building-Permits,43104
Woonsocket,Woonsocket,RI,Rhode Island,44007,Providence,42.0010,-71.4993,43074,2147.1,shape,FALSE,TRUE,America/New_York,2,02895,1840003290,OpenGov,https://woonsocketri.portal.opengov.com/,43074
Hollister,Hollister,CA,California,06069,San Benito,36.8555,-121.3986,43003,2085.3,shape,FALSE,TRUE,America/Los_Angeles,2,95023 95024,1840020354,Accela,https://aca-prod.accela.com/HOLLISTER,43003
Campbell,Campbell,CA,California,06085,Santa Clara,37.2802,-121.9539,42848,2720.6,shape,FALSE,TRUE,America/Los_Angeles,2,95008 95009 95011,1840018949,MyGovernmentOnline,https://permits.cityofcampbell.com/,42848
Buffalo Grove,Buffalo Grove,IL,Illinois,17097,Lake,42.1675,-87.9615,42824,1728.0,shape,FALSE,TRUE,America/Chicago,3,60089,1840010143,BS&A,https://bsaonline.com/?uid=2866,42824
Edmonds,Edmonds,WA,Washington,53061,Snohomish,47.8115,-122.3533,42783,1852.6,shape,FALSE,TRUE,America/Los_Angeles,3,98026 98020,1840037645,eCityGov Alliance,https://mybuildingpermit.com/,42783
Catonsville,Catonsville,MD,Maryland,24005,Baltimore,39.2646,-76.7424,42717,1181.4,shape,FALSE,FALSE,America/New_York,3,21250 21228,1840005679,CityWorks,https://cityworkspro.baltimorecountymd.gov/PLLPortal/,42717
Manassas,Manassas,VA,Virginia,51683,Manassas,38.7479,-77.4838,42674,1673.9,shape,FALSE,TRUE,America/New_York,3,20110 20108,1840003839,Tyler Technologies,https://selfservice.manassasva.gov/css/default.aspx,42674
Vineyard,Vineyard,CA,California,06067,Sacramento,38.4740,-121.3240,42645,878.2,shape,FALSE,FALSE,America/Los_Angeles,3,95830 95829 95828,1840018846,Unknown,https://www.placer.ca.gov/6687/e-Permits,42645
Puyallup,Puyallup,WA,Washington,53053,Pierce,47.1793,-122.2902,42642,1146.2,shape,FALSE,TRUE,America/Los_Angeles,3,98374 98371 98372 98373 98352,1840019859,CityView,https://permits.puyallupwa.gov/Portal,42642
San Bruno,San Bruno,CA,California,06081,San Mateo,37.6256,-122.4313,42612,2997.6,shape,FALSE,TRUE,America/Los_Angeles,2,94066,1840021549,MyGovernmentOnline,https://www.sanbruno.ca.gov/1118/Online-Permits,42612
Coachella,Coachella,CA,California,06065,Riverside,33.6905,-116.1430,42594,549.7,shape,FALSE,TRUE,America/Los_Angeles,3,92236,1840019294,EnerGov,https://rivcoplus.org/,42594
Jefferson City,Jefferson City,MO,Missouri,29051,Cole,38.5676,-92.1759,42565,455.7,shape,FALSE,TRUE,America/Chicago,2,65101 65109 65102 65103 65104 65105 65106 65107 65108 65110 65111,1840008615,SmartGov,https://ci-jefferson-mo.smartgovcommunity.com/,42565
French Valley,French Valley,CA,California,06065,Riverside,33.5999,-117.1069,42550,1511.2,shape,FALSE,TRUE,America/Los_Angeles,3,92563 92596,1840075867,EnerGov,https://building.rctlma.org/,42550
Midland,Midland,MI,Michigan,26111,Midland,43.6241,-84.2319,42461,475.1,shape,FALSE,TRUE,America/Detroit,3,48642 48640 48667 48670 48686,1840002660,Unknown,https://cityofmidlandmi.gov/147/Building-Permits-Inspection-Process,42461
Beverly,Beverly,MA,Massachusetts,25009,Essex,42.5681,-70.8627,42408,1085.1,shape,FALSE,TRUE,America/New_York,3,01965 01915,1840000411,Central Square eTRAKiT,https://bevy.csqrcloud.com/community-etrakit/,42408
Mableton,Mableton,GA,Georgia,13067,Cobb,33.8133,-84.5655,42403,451.1,shape,FALSE,FALSE,America/New_York,3,30126 30106 30082 30168,1840013690,CloudPermit,https://us.cloudpermit.com/mableton/login,42403
Danville,Danville,VA,Virginia,51590,Danville,36.5831,-79.4088,42239,381.0,shape,FALSE,TRUE,America/New_York,3,24540 24541,1840003878,CityView,https://onlinepermits.danvilleva.gov/portalprod,42239
Moline,Moline,IL,Illinois,17161,Rock Island,41.4821,-90.4920,42235,973.4,shape,FALSE,TRUE,America/Chicago,3,61265 61266,1840008181,Unknown,N/A,42235
Bullhead City,Bullhead City,AZ,Arizona,04015,Mohave,35.1205,-114.5461,42193,274.4,shape,FALSE,TRUE,America/Phoenix,3,86442 86429 86430 86439,1840019748,Not Found,N/A,42193
Peachtree Corners,Peachtree Corners,GA,Georgia,13135,Gwinnett,33.9670,-84.2320,42184,1010.7,shape,FALSE,TRUE,America/New_York,3,30071 30092 30360 30010,1840029447,BS&A Software,https://bsaonline.com/Home/MunicipalityHome?uid=2417,42184
Linton Hall,Linton Hall,VA,Virginia,51153,Prince William,38.7551,-77.5750,42077,1276.4,shape,FALSE,FALSE,America/New_York,3,20136 20155 20181,1840006100,Accela,https://eservice.pwcgov.org/,42077
Coppell,Coppell,TX,Texas,48113,Dallas,32.9639,-96.9903,42029,1125.0,shape,FALSE,TRUE,America/Chicago,3,75019 75099,1840019439,Civic Access,https://www.coppelltx.gov/211/Permits,42029
Annandale,Annandale,VA,Virginia,51059,Fairfax,38.8324,-77.1960,41982,2065.3,shape,FALSE,FALSE,America/New_York,2,22003 22042,1840006011,Accela,https://plus.fairfaxcounty.gov/CitizenAccess/Cap/CapHome.aspx?module=Building&TabName=Home,41982
Lebanon,Lebanon,TN,Tennessee,47189,Wilson,36.2040,-86.3481,41951,398.2,shape,FALSE,TRUE,America/Chicago,3,37087 37090 37071 37088 37136,1840014466,GeoCivix,https://lebanon.geocivix.com/secure/,41951
Altadena,Altadena,CA,California,06037,Los Angeles,34.1927,-118.1346,41921,1912.1,shape,FALSE,FALSE,America/Los_Angeles,3,91104 91001 91003,1840017918,LA County EPIC-LA,https://epicla.lacounty.gov/,41921
Land O' Lakes,Land O' Lakes,FL,Florida,12101,Pasco,28.2075,-82.4476,41845,852.1,shape,FALSE,FALSE,America/New_York,3,33549 33559 34639 34638,1840014120,Accela,https://aca-prod.accela.com/pasco/default.aspx,41845
Grove City,Grove City,OH,Ohio,39049,Franklin,39.8654,-83.0690,41831,857.4,shape,FALSE,TRUE,America/New_York,3,43123,1840007264,CityView,https://cvportal.grovecityohio.gov/,41831
Belleville,Belleville,IL,Illinois,17163,St. Clair,38.5164,-89.9900,41722,693.0,shape,FALSE,TRUE,America/Chicago,3,62221 62220 62226 62223,1840007486,CivicPlus,https://www.belleville.net/603/Permits-Licenses,41722
Post Falls,Post Falls,ID,Idaho,16055,Kootenai,47.7213,-116.9384,41716,842.6,shape,FALSE,TRUE,America/Los_Angeles,3,83854 83877,1840019811,Unknown,https://www.postfalls.gov/175/Building,41716
Marion,Marion,IA,Iowa,19113,Linn,42.0451,-91.5850,41690,894.2,shape,FALSE,TRUE,America/Chicago,3,52302,1840008099,BS&A Software,https://esuite-marion-city-ia.tylertech.com/nwprod/eSuite.Permits/WelcomePage.aspx,41690
Fitchburg,Fitchburg,MA,Massachusetts,25027,Worcester,42.5912,-71.8156,41633,577.7,shape,FALSE,TRUE,America/New_York,3,01420,1840000435,OpenGov,https://fitchburgma.portal.opengov.com/,41633
Brookfield,Brookfield,WI,Wisconsin,55133,Waukesha,43.0640,-88.1231,41592,587.1,shape,FALSE,TRUE,America/Chicago,3,53005 53045 53008,1840003012,CivicPlus,https://www.ci.brookfield.wi.us/290/Permit-Applications,41592
Coram,Coram,NY,New York,36103,Suffolk,40.8812,-73.0059,41527,1159.7,shape,FALSE,FALSE,America/New_York,3,11727 11776 11784,1840005032,Unknown,https://www.brookhavenny.gov/284/Building-Division,41527
Princeton,Princeton,FL,Florida,12086,Miami-Dade,25.5396,-80.3971,41476,2159.0,shape,FALSE,FALSE,America/New_York,2,33032 33092,1840014248,Accela,https://www.miamidade.gov/permits/,41476
Weslaco,Weslaco,TX,Texas,48215,Hidalgo,26.1599,-97.9877,41437,945.8,shape,FALSE,TRUE,America/Chicago,3,78599 78596,1840022258,Unknown,https://www.weslacotx.gov/departments/planning___c_e/building/index.php,41437
